,masa A,,,
t,x,y,θ,
0.000,2.781,-45.21,-86.5
0.033,1.927,-45.26,-87.6
0.067,1.018,-45.31,-88.7
0.100,6.812E-2,-45.31,-89.9
0.133,-0.883,-45.30,-91.1
0.167,-1.850,-45.25,-92.3
0.200,-2.766,-45.17,-93.5
0.233,-3.623,-45.09,-94.6
0.267,-4.420,-45.01,-95.6
0.300,-5.120,-44.95,-96.5
0.333,-5.697,-44.89,-97.2
0.367,-6.188,-44.85,-97.9
0.400,-6.534,-44.81,-98.3
0.433,-6.737,-44.78,-98.6
0.467,-6.823,-44.76,-98.7
0.500,-6.783,-44.80,-98.6
0.533,-6.574,-44.82,-98.3
0.567,-6.269,-44.85,-98.0
0.600,-5.826,-44.92,-97.4
0.633,-5.256,-44.98,-96.7
0.667,-4.588,-45.06,-95.8
0.700,-3.829,-45.13,-94.8
0.733,-3.010,-45.18,-93.8
0.767,-2.125,-45.23,-92.7
0.800,-1.179,-45.25,-91.5
0.833,-0.250,-45.26,-90.3
0.867,0.677,-45.24,-89.1
0.900,1.619,-45.22,-87.9
0.933,2.482,-45.16,-86.9
0.967,3.287,-45.13,-85.8
1.000,4.000,-45.07,-84.9
1.033,4.625,-44.99,-84.1
1.067,5.136,-44.92,-83.5
1.100,5.532,-44.89,-83.0
1.133,5.789,-44.84,-82.6
1.167,5.913,-44.83,-82.5
1.200,5.913,-44.84,-82.5
1.233,5.721,-44.86,-82.7
1.267,5.424,-44.92,-83.1
1.300,4.990,-44.95,-83.7
1.333,4.436,-45.01,-84.4
1.367,3.748,-45.08,-85.2
1.400,2.979,-45.15,-86.2
1.433,2.136,-45.17,-87.3
1.467,1.240,-45.23,-88.4
1.500,0.334,-45.24,-89.6
1.533,-0.621,-45.27,-90.8
1.567,-1.574,-45.24,-92.0
1.600,-2.505,-45.19,-93.2
1.633,-3.379,-45.15,-94.3
1.667,-4.180,-45.07,-95.3
1.700,-4.916,-45.00,-96.2
1.733,-5.521,-44.95,-97.0
1.766,-6.025,-44.87,-97.6
1.800,-6.409,-44.83,-98.1
1.833,-6.665,-44.77,-98.5
1.866,-6.791,-44.74,-98.6
1.900,-6.787,-44.74,-98.6
1.933,-6.615,-44.76,-98.4
1.966,-6.320,-44.79,-98.0
2.000,-5.906,-44.85,-97.5
2.033,-5.371,-44.89,-96.8
2.066,-4.744,-44.96,-96.0
2.100,-4.034,-45.07,-95.1
2.133,-3.220,-45.16,-94.1
2.166,-2.345,-45.20,-93.0
2.200,-1.432,-45.21,-91.8
2.233,-0.476,-45.22,-90.6
2.266,0.472,-45.24,-89.4
2.300,1.391,-45.26,-88.2
2.333,2.265,-45.16,-87.1
2.366,3.092,-45.12,-86.1
2.400,3.819,-45.09,-85.2
2.433,4.469,-45.02,-84.3
2.466,5.025,-44.96,-83.6
2.500,5.455,-44.92,-83.1
2.533,5.747,-44.90,-82.7
2.566,5.884,-44.88,-82.5
2.600,5.880,-44.88,-82.5
2.633,5.751,-44.92,-82.7
2.666,5.486,-44.93,-83.0
2.700,5.095,-44.98,-83.5
2.733,4.570,-45.02,-84.2
2.766,3.927,-45.08,-85.0
2.800,3.190,-45.13,-86.0
2.833,2.369,-45.17,-87.0
2.866,1.501,-45.22,-88.1
2.900,0.572,-45.23,-89.3
2.933,-0.355,-45.25,-90.4
2.966,-1.308,-45.23,-91.7
3.000,-2.249,-45.20,-92.8
3.033,-3.128,-45.17,-94.0
3.066,-3.939,-45.10,-95.0
3.100,-4.685,-45.05,-95.9
3.133,-5.333,-44.98,-96.8
3.166,-5.872,-44.90,-97.5
3.200,-6.284,-44.83,-98.0
3.233,-6.573,-44.82,-98.3
3.266,-6.747,-44.76,-98.6
3.300,-6.777,-44.76,-98.6
3.333,-6.669,-44.81,-98.5
3.366,-6.430,-44.84,-98.2
3.400,-6.041,-44.89,-97.7
3.433,-5.544,-44.95,-97.0
3.466,-4.946,-45.04,-96.3
3.500,-4.241,-45.08,-95.4
3.533,-3.459,-45.17,-94.4
3.566,-2.609,-45.22,-93.3
3.600,-1.711,-45.27,-92.2
3.633,-0.748,-45.29,-90.9
3.666,0.173,-45.28,-89.8
3.700,1.084,-45.25,-88.6
3.733,1.966,-45.24,-87.5
3.766,2.796,-45.20,-86.5
3.800,3.571,-45.15,-85.5
3.833,4.254,-45.09,-84.6
3.866,4.835,-45.02,-83.9
3.900,5.297,-44.98,-83.3
3.933,5.640,-44.93,-82.8
3.966,5.826,-44.92,-82.6
4.000,5.849,-44.92,-82.6
4.033,5.792,-44.92,-82.7
4.066,5.557,-44.95,-83.0
4.100,5.191,-45.00,-83.4
4.133,4.698,-45.05,-84.0
4.166,4.092,-45.10,-84.8
4.200,3.382,-45.18,-85.7
4.233,2.580,-45.25,-86.7
4.266,1.731,-45.28,-87.8
4.300,0.817,-45.32,-89.0
4.333,-9.141E-2,-45.33,-90.1
4.366,-1.026,-45.32,-91.3
4.400,-1.977,-45.29,-92.5
4.433,-2.871,-45.28,-93.6
4.466,-3.713,-45.23,-94.7
4.500,-4.480,-45.16,-95.7
4.533,-5.149,-45.09,-96.5
4.566,-5.735,-45.04,-97.3
4.600,-6.198,-44.96,-97.8
